"행정구역(시군구)별","성별","연령별","항목","단위","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"전라북도","계","25 - 29세","순이동[명]","명","-10353","-7183","-8836","-7042","-6245","-4539","-4017","-3010","-3154","-2579","-3639","-3511","-3355","-3032","-3243","-3643","-4446","-4317","-3794","-2898",
"전라북도","계","30 - 34세","순이동[명]","명","-4347","-537","-4054","-1963","-1458","-644","-556","-117","111","215","-408","-687","-769","-561","-696","-1251","-1814","-1465","-1142","-635",
"전라북도","계","35 - 39세","순이동[명]","명","-2603","442","-2758","-1070","-340","-162","260","576","967","953","622","509","703","316","230","-348","-723","-665","-154","-18",
"전라북도","계","40 - 44세","순이동[명]","명","-1902","453","-1952","-668","-299","-65","105","357","691","811","659","607","654","524","473","59","-326","-295","28","150",
"전라북도","계","45 - 49세","순이동[명]","명","-1190","417","-1251","-309","-134","-19","195","331","632","778","731","692","673","497","398","278","-227","-78","230","217",
"전라북도","계","50 - 54세","순이동[명]","명","-747","196","-667","-98","-161","-11","60","281","478","831","569","702","884","696","471","401","182","222","517","398",
"전라북도","계","55 - 59세","순이동[명]","명","-502","102","-568","-189","-208","-114","-35","211","417","668","658","767","643","784","696","563","389","316","541","715",
"전라북도","계","60 - 64세","순이동[명]","명","-579","-129","-630","-292","-358","-184","62","148","385","514","476","586","470","648","419","445","311","280","466","691",
"전라북도","계","65 - 69세","순이동[명]","명","-528","-120","-580","-371","-281","-80","16","161","191","199","371","288","315","296","254","361","92","257","343","404",
"전라북도","계","70 - 74세","순이동[명]","명","-453","-240","-575","-277","-460","-82","-137","39","55","214","183","242","194","260","117","224","52","152","218","288",
"전라북도","계","75 - 79세","순이동[명]","명","-320","-116","-422","-216","-361","-86","-179","-193","0","74","83","33","117","15","63","6","-70","-29","108","75",
"전라북도","계","80세이상","순이동[명]","명","-368","-125","-438","-340","-300","-25","-181","-330","-214","-194","-95","-173","-93","-224","-223","-221","-390","-327","-143","-219",
"전라북도","계","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","-7935","-7168","-7678","-6858","-7857","-8341","-11694","-11531","-10286","-8219",
"전라북도","남자","계","순이동[명]","명","-25709","-2856","-22730","-11366","-9016","-5217","-4314","-1677","-753","1577","-1419","-804","-1417","-1439","-2090","-3376","-6628","-6098","-3751","-2367",
"전라북도","남자","0 - 4세","순이동[명]","명","-3561","2399","-2780","-342","90","350","11","379","228","313","251","186","254","167","300","6","-49","-48","61","85",
"전라북도","남자","5 - 9세","순이동[명]","명","-2719","1711","-2681","-562","-166","68","-138","42","205","189","171","218","220","79","138","-61","-164","-86","28","0",
"전라북도","남자","10 - 14세","순이동[명]","명","-1701","966","-2093","-616","-399","25","-420","45","-31","40","-10","79","90","61","49","-105","-159","-98","26","-25",
"전라북도","남자","15 - 19세","순이동[명]","명","-1907","400","-1473","-603","-367","-236","-249","-216","-199","90","-184","-87","-282","-72","-169","-25","-502","-432","-186","-193",
"전라북도","남자","20 - 24세","순이동[명]","명","-5745","-1851","-4584","-2957","-2868","-2096","-1818","-1331","-1348","-562","-1528","-998","-1489","-1430","-1553","-1287","-2027","-2091","-1940","-1700",
"전라북도","남자","25 - 29세","순이동[명]","명","-5871","-4959","-4789","-4230","-3900","-2885","-2497","-1918","-1966","-1610","-2225","-2089","-2051","-1801","-1862","-2169","-2520","-2487","-2142","-1718",
"전라북도","남자","30 - 34세","순이동[명]","명","-1616","-1236","-1591","-996","-856","-459","-234","-67","-4","130","-354","-491","-670","-488","-598","-810","-1112","-880","-659","-363",
"전라북도","남자","35 - 39세","순이동[명]","명","-816","-271","-768","-417","-72","-130","326","410","686","594","349","266","334","78","23","-269","-505","-452","-178","-51",
"전라북도","남자","40 - 44세","순이동[명]","명","-617","-98","-606","-344","-77","2","167","255","417","534","433","364","364","328","303","45","-209","-175","-56","49",
"전라북도","남자","45 - 49세","순이동[명]","명","-307","52","-373","-25","-53","29","209","247","458","508","517","414","441","323","242","211","-93","-109","84","155",
"전라북도","남자","50 - 54세","순이동[명]","명","-178","65","-114","79","6","41","162","236","352","471","368","401","529","346","255","260","136","178","261","169",
"전라북도","남자","55 - 59세","순이동[명]","명","-123","91","-116","9","19","62","118","230","246","385","410","444","364","422","384","335","294","175","349","386",
"전라북도","남자","60 - 64세","순이동[명]","명","-132","22","-154","-39","-39","2","64","80","199","240","296","283","267","354","222","240","288","234","282","427",
"전라북도","남자","65 - 69세","순이동[명]","명","-84","9","-174","-75","-17","73","80","57","82","143","116","144","154","154","133","176","65","180","191","272",
"전라북도","남자","70 - 74세","순이동[명]","명","-113","-57","-181","-47","-122","18","4","26","-10","89","56","113","83","138","87","98","-1","89","88","201",
"전라북도","남자","75 - 79세","순이동[명]","명","-102","-34","-114","-89","-102","-53","-37","-39","-3","52","-7","13","37","-13","31","36","11","4","80","23",
"전라북도","남자","80세이상","순이동[명]","명","-117","-65","-139","-112","-93","-28","-62","-113","-65","-29","-78","-64","-62","-85","-75","-57","-81","-100","-40","-84",
"전라북도","남자","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","-4184","-3535","-4257","-3651","-4013","-4215","-5823","-5542","-4767","-3837",
"전라북도","여자","계","순이동[명]","명","-31026","-183","-28239","-13111","-10146","-5657","-6236","-3129","-1695","144","-1872","-1393","-1146","-1391","-2329","-3830","-7145","-6650","-4743","-3434",
"전라북도","여자","0 - 4세","순이동[명]","명","-3335","2378","-2599","-322","98","217","-2","291","271","413","220","375","240","159","255","-42","-48","29","-16","-16",
"전라북도","여자","5 - 9세","순이동[명]","명","-2537","1733","-2547","-460","-169","76","-195","66","236","176","186","122","239","113","171","-79","-109","-32","0","10",
"전라북도","여자","10 - 14세","순이동[명]","명","-1618","1003","-2032","-562","-302","-98","-297","2","-52","96","52","56","7","-13","19","-47","-110","-139","-48","-3",
"전라북도","여자","15 - 19세","순이동[명]","명","-3021","-476","-1940","-964","-757","-622","-764","-609","-521","-175","-572","-286","-389","-401","-434","-314","-638","-621","-499","-459",
"전라북도","여자","20 - 24세","순이동[명]","명","-6699","-4462","-5509","-4254","-3717","-2547","-2271","-1929","-1796","-1343","-2087","-1917","-1889","-1712","-2154","-2126","-2997","-3281","-3138","-2668",
"전라북도","여자","25 - 29세","순이동[명]","명","-4482","-2224","-4047","-2812","-2345","-1654","-1520","-1092","-1188","-969","-1414","-1422","-1304","-1231","-1381","-1474","-1926","-1830","-1652","-1180",
"전라북도","여자","30 - 34세","순이동[명]","명","-2731","699","-2463","-967","-602","-185","-322","-50","115","85","-54","-196","-99","-73","-98","-441","-702","-585","-483","-272",
"전라북도","여자","35 - 39세","순이동[명]","명","-1787","713","-1990","-653","-268","-32","-66","166","281","359","273","243","369","238","207","-79","-218","-213","24","33",
"전라북도","여자","40 - 44세","순이동[명]","명","-1285","551","-1346","-324","-222","-67","-62","102","274","277","226","243","290","196","170","14","-117","-120","84","101",
"전라북도","여자","45 - 49세","순이동[명]","명","-883","365","-878","-284","-81","-48","-14","84","174","270","214","278","232","174","156","67","-134","31","146","62",
"전라북도","여자","50 - 54세","순이동[명]","명","-569","131","-553","-177","-167","-52","-102","45","126","360","201","301","355","350","216","141","46","44","256","229",
"전라북도","여자","55 - 59세","순이동[명]","명","-379","11","-452","-198","-227","-176","-153","-19","171","283","248","323","279","362","312","228","95","141","192","329",
"전라북도","여자","60 - 64세","순이동[명]","명","-447","-151","-476","-253","-319","-186","-2","68","186","274","180","303","203","294","197","205","23","46","184","264",
"전라북도","여자","65 - 69세","순이동[명]","명","-444","-129","-406","-296","-264","-153","-64","104","109","56","255","144","161","142","121","185","27","77","152","132",
"전라북도","여자","70 - 74세","순이동[명]","명","-340","-183","-394","-230","-338","-100","-141","13","65","125","127","129","111","122","30","126","53","63","130","87",
"전라북도","여자","75 - 79세","순이동[명]","명","-218","-82","-308","-127","-259","-33","-142","-154","3","22","90","20","80","28","32","-30","-81","-33","28","52",
"전라북도","여자","80세이상","순이동[명]","명","-251","-60","-299","-228","-207","3","-119","-217","-149","-165","-17","-109","-31","-139","-148","-164","-309","-227","-103","-135",
"전라북도","여자","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","-3751","-3633","-3421","-3207","-3844","-4126","-5871","-5989","-5519","-4382",
"전라남도","계","계","순이동[명]","명","-46152","-36103","-32252","-20007","-24685","-16573","-13318","-7425","-10061","-5222","-5054","-2306","-596","3936","-3205","-3047","-8030","-8788","-9754","-4487",
"전라남도","계","0 - 4세","순이동[명]","명","-2341","-214","-1289","-337","-843","-329","-419","-795","-713","-512","-322","-728","-394","295","-359","-800","-1126","-998","-800","-799",
"전라남도","계","5 - 9세","순이동[명]","명","-3213","-2088","-2116","-1234","-1655","-856","-836","-525","-607","-178","-398","-94","106","474","348","-111","-273","-536","3","223",
"전라남도","계","10 - 14세","순이동[명]","명","-2756","-2798","-2454","-1484","-1703","-1258","-1073","-905","-787","-355","-429","-200","36","243","103","45","-166","-177","-53","92",
"전라남도","계","15 - 19세","순이동[명]","명","-4468","-2499","-2787","-1350","-1476","-1112","-1213","-873","-525","-657","-505","-69","-448","-368","-634","-679","-557","-783","-1251","-946",
"전라남도","계","20 - 24세","순이동[명]","명","-14953","-12288","-11181","-8853","-8603","-7000","-5679","-4147","-4610","-4076","-4306","-4136","-3917","-3670","-5199","-4608","-4781","-5954","-7032","-6238",
"전라남도","계","25 - 29세","순이동[명]","명","-8779","-7706","-6814","-5241","-5791","-4386","-3942","-2403","-3401","-2884","-2741","-2544","-1951","-1830","-2578","-2540","-3202","-2568","-3962","-3018",
"전라남도","계","30 - 34세","순이동[명]","명","-3009","-2625","-1730","-641","-1099","-129","-121","184","-671","-388","-150","4","141","1177","48","-68","-1005","-643","-1065","-725",
"전라남도","계","35 - 39세","순이동[명]","명","-2304","-1814","-1013","-670","-808","-66","104","217","-127","494","181","438","645","1405","737","478","-357","-289","-109","-1",
