"부산광역시","　숙박 및 음식점업",2746094,2545757,-0.04,2894167,2624935,0.10,3080347,2718400,0.11,2362527,2094331,-0.76,2434985,2129301,0.04
"부산광역시","　정보통신업",1837631,1840524,-0.04,1867771,1931360,0.10,1904423,2048350,0.13,1993034,2195802,0.15,1968484,2219379,0.02
"부산광역시","　금융 및 보험업",5695872,5453541,0.26,6079960,5704706,0.30,5871290,5668837,-0.04,5986660,5942627,0.30,6512902,6158150,0.24
"부산광역시","　부동산업",8414095,8173532,0.32,8658170,8364676,0.22,8851151,8475929,0.13,9079601,8591179,0.13,9008520,8536990,-0.06
"부산광역시","　사업서비스업",7052139,6771559,0.15,7525967,7001104,0.27,8159650,7349748,0.42,7975919,6946125,-0.48,8200973,6865400,-0.10
"부산광역시","　공공 행정, 국방 및 사회보장 행정",5260816,4893194,0.12,5513521,4942527,0.06,5764067,5068549,0.16,6011119,5149691,0.10,6341576,5342805,0.25
"부산광역시","　교육 서비스업",5464366,5277644,0.10,5592170,5319900,0.05,5731248,5323282,0.00,5641761,5200652,-0.14,6005543,5487035,0.34
"부산광역시","　보건업 및 사회복지 서비스업",6093683,5844793,0.57,6521621,6230342,0.46,7064218,6711095,0.56,7309261,6792180,0.09,7810631,7210298,0.49
"부산광역시","　문화 및 기타서비스업",2817353,2641459,-0.06,2948002,2652591,0.01,3073808,2692473,0.05,2826608,2400098,-0.36,2900023,2433550,0.04
"대구광역시","지역내총생산(시장가격)",54832958,52721214,1.73,56714479,53964991,2.36,58094694,54762237,1.48,57725389,53668577,-2.00,60987154,56017462,4.38
"대구광역시","순생산물세",4055805,3802070,0.11,4109187,3791220,-0.02,4204454,3902862,0.21,4368222,3929434,0.05,4732851,4032532,0.20
"대구광역시","총부가가치(기초가격)",50777153,48919189,1.62,52605292,50176603,2.38,53890240,50860367,1.26,53357167,49738369,-2.05,56254303,51986619,4.18
"대구광역시","농업, 임업 및 어업",173146,154490,0.01,150958,131637,-0.05,135708,127377,-0.01,130351,108574,-0.03,139680,107249,0.00
"대구광역시","광제조업",11283305,10987018,0.72,11699407,11423428,0.82,11233668,10826910,-1.08,10429947,9916032,-1.63,11338457,10866777,1.73
"대구광역시","　광업",2259,2084,0.00,1831,1730,0.00,1402,1328,0.00,1884,1894,0.00,1208,1248,0.00
"대구광역시","　제조업",11281046,10984937,0.72,11697576,11421725,0.82,11232266,10825618,-1.08,10428063,9914159,-1.63,11337249,10865507,1.73
"대구광역시","　　음식료품 및 담배제조업",426964,403212,-0.01,484862,446433,0.08,463084,423821,-0.04,466606,414557,-0.02,465258,420340,0.01
"대구광역시","　　섬유 의복 및 가죽 제품 제조업",1350659,1308184,0.21,1305572,1233961,-0.14,1251894,1086852,-0.27,1128502,958479,-0.25,1072966,978047,0.04
"대구광역시","　　목재종이인쇄 및 복제업",605828,589902,-0.06,672862,608724,0.04,632032,570867,-0.07,608461,564509,-0.01,652148,578740,0.03
"대구광역시","　　석탄 및 석유 화학제품 제조업",1020807,1060181,-0.06,1065693,1124881,0.11,1088049,1081321,-0.07,1031470,986765,-0.16,991480,973810,-0.02
"대구광역시","　　비금속광물 및 금속제품 제조업",2735965,2673364,-0.04,2822392,2772504,0.19,2825409,2700852,-0.13,2623112,2473805,-0.41,3146417,2504909,0.06
"대구광역시","　　전기 전자 및 정밀기기 제조업",1754253,1621007,0.07,1955418,1846763,0.45,1598645,1744176,-0.19,1583371,1726233,-0.03,1937255,2147988,0.67
"대구광역시","　　기계 운송장비 및 기타 제품 제조업",3386570,3315788,0.62,3390777,3366727,0.09,3373153,3202280,-0.29,2986541,2792583,-0.74,3071725,3306380,0.95
"대구광역시","전기, 가스, 증기 및 공기 조절 공급업",316605,394464,0.04,268493,377427,-0.02,276247,384650,0.01,410490,542293,0.19,324898,512736,-0.04
"대구광역시","건설업",2721030,2552943,-0.87,2639129,2358042,-0.38,2951111,2507401,0.29,3578772,2972764,0.94,4093837,3295073,0.67
"대구광역시","서비스업",36283067,34829479,1.72,37847305,35889264,2.01,39293506,36989604,2.05,38807607,36156838,-1.52,40357431,37133028,1.82
"대구광역시","　도매 및 소매업",4785116,4629606,0.13,4848889,4704544,0.14,4767533,4732774,0.05,4419546,4479377,-0.44,4546609,4527016,0.08
"대구광역시","　운수 및 창고업",1821747,1830733,0.28,1841768,1913699,0.15,1948146,1936544,0.04,1654988,1520937,-0.72,1703263,1630385,0.21
"대구광역시","　숙박 및 음식점업",1513553,1397903,-0.01,1593338,1438292,0.08,1710058,1496015,0.11,1480255,1295441,-0.39,1477570,1277317,-0.04
"대구광역시","　정보통신업",1242571,1242460,-0.06,1289895,1329460,0.16,1318071,1409697,0.14,1405098,1532874,0.20,1409398,1566421,0.05
"대구광역시","　금융 및 보험업",3663141,3501346,0.23,3871597,3630932,0.25,3829914,3698801,0.13,3835953,3817865,0.21,4159426,3961645,0.25
"대구광역시","　부동산업",5652056,5482463,0.12,5830179,5621243,0.26,6018456,5752256,0.24,6222331,5895277,0.26,6140765,5808199,-0.16
"대구광역시","　사업서비스업",3820581,3671607,0.11,4100617,3841252,0.32,4307630,3941865,0.19,4182625,3717422,-0.42,4438754,3808496,0.18
"대구광역시","　공공 행정, 국방 및 사회보장 행정",4043102,3747399,0.25,4247131,3793424,0.09,4444601,3894097,0.20,4736969,4034911,0.28,4787260,4017184,-0.04
"대구광역시","　교육 서비스업",4151584,4010324,0.26,4232157,4026683,0.03,4429615,4113701,0.16,4384452,4039496,-0.14,4690714,4283792,0.46
"대구광역시","　보건업 및 사회복지 서비스업",3641190,3492833,0.55,3985470,3797153,0.58,4404894,4174904,0.70,4454674,4118129,-0.10,4934090,4538171,0.79
"대구광역시","　문화 및 기타서비스업",1948426,1824413,-0.14,2006264,1800300,-0.05,2114588,1846228,0.09,2030716,1718977,-0.25,2069582,1734111,0.03
"인천광역시","지역내총생산(시장가격)",88547364,85791563,4.30,88735401,86426825,0.74,90040500,87963593,1.78,89615465,84907539,-3.47,98670502,90325899,6.38
"인천광역시","순생산물세",8749650,8226001,0.66,8527276,7855623,-0.44,8459221,7842827,-0.02,8346631,7556792,-0.34,9666989,8285820,0.90
